id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,default_product,variant
LANG-LIBR-018_4019,"Libreta 120 Paginas, Perro Astronauta","Libreta 120 Paginas, Perro Astronauta",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LIBR-018.png,https://kluumstore.com.mx/producto/libreta-120-paginas-perro-astronauta/,"Libretas","Kluum Store",49MXN,in stock,LANG-LIBR-018_4019,https://kluumstore.com.mx/carrito/?add-to-cart=4019,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LIBR-018.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,49MXN,new,published,,
LANG-LIBR-017_4017,"Libreta 120 Paginas, Perro Astronauta Con Lengua De Fuera","Libreta 120 Paginas, Perro Astronauta Con Lengua De Fuera",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LIBR-017.png,https://kluumstore.com.mx/producto/libreta-120-paginas-perro-astronauta-con-lengua-de-fuera/,"Libretas","Kluum Store",49MXN,in stock,LANG-LIBR-017_4017,https://kluumstore.com.mx/carrito/?add-to-cart=4017,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LIBR-017.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,49MXN,new,published,,
LANG-LIBR-016_4015,"Libreta 134 Paginas, Arbol Y Ave","Libreta 134 Paginas, Arbol Y Ave",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LIBR-016.png,https://kluumstore.com.mx/producto/libreta-134-paginas-arbol-y-ave/,"Libretas","Kluum Store",49MXN,in stock,LANG-LIBR-016_4015,https://kluumstore.com.mx/carrito/?add-to-cart=4015,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LIBR-016.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,49MXN,new,published,,
LANG-LIBR-015_4013,"Libreta 134 Paginas, Nopales Y Buho","Libreta 134 Paginas, Nopales Y Buho",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LIBR-015.png,https://kluumstore.com.mx/producto/libreta-134-paginas-nopales-y-buho/,"Libretas","Kluum Store",49MXN,in stock,LANG-LIBR-015_4013,https://kluumstore.com.mx/carrito/?add-to-cart=4013,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LIBR-015.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,49MXN,new,published,,
LANG-LIBR-014_4011,"Libreta 134 Paginas, Cactus Y Venado","Libreta 134 Paginas, Cactus Y Venado",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LIBR-014.png,https://kluumstore.com.mx/producto/libreta-134-paginas-cactus-y-venado/,"Libretas","Kluum Store",49MXN,in stock,LANG-LIBR-014_4011,https://kluumstore.com.mx/carrito/?add-to-cart=4011,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LIBR-014.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,49MXN,new,published,,
LANG-LIBR-013_4009,"Libreta 134 Paginas, Hojas Y Ardilla","Libreta 134 Paginas, Hojas Y Ardilla",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LIBR-013.png,https://kluumstore.com.mx/producto/libreta-134-paginas-hojas-y-ardilla/,"Libretas","Kluum Store",49MXN,in stock,LANG-LIBR-013_4009,https://kluumstore.com.mx/carrito/?add-to-cart=4009,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LIBR-013.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,49MXN,new,published,,
LANG-LIBR-012_4007,"Libreta 134 Paginas, Monstruo Amarillo","Libreta 134 Paginas, Monstruo Amarillo",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LIBR-012.png,https://kluumstore.com.mx/producto/libreta-134-paginas-monstruo-amarillo/,"Libretas","Kluum Store",49MXN,in stock,LANG-LIBR-012_4007,https://kluumstore.com.mx/carrito/?add-to-cart=4007,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LIBR-012.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,49MXN,new,published,,
LANG-LIBR-011_4005,"Libreta 134 Paginas, Monstruo Rojo","Libreta 134 Paginas, Monstruo Rojo",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LIBR-011.png,https://kluumstore.com.mx/producto/libreta-134-paginas-monstruo-rojo/,"Libretas","Kluum Store",49MXN,in stock,LANG-LIBR-011_4005,https://kluumstore.com.mx/carrito/?add-to-cart=4005,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LIBR-011.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,49MXN,new,published,,
LANG-LIBR-010_4003,"Libreta 134 Paginas, Monstruo Verde","Libreta 134 Paginas, Monstruo Verde",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LIBR-010.png,https://kluumstore.com.mx/producto/libreta-134-paginas-monstruo-verde/,"Libretas","Kluum Store",49MXN,in stock,LANG-LIBR-010_4003,https://kluumstore.com.mx/carrito/?add-to-cart=4003,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LIBR-010.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,49MXN,new,published,,
LANG-LIBR-009_4001,"Libreta 134 Paginas, Monstruo Azul","Libreta 134 Paginas, Monstruo Azul",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LIBR-009.png,https://kluumstore.com.mx/producto/libreta-134-paginas-monstruo-azul/,"Libretas","Kluum Store",49MXN,in stock,LANG-LIBR-009_4001,https://kluumstore.com.mx/carrito/?add-to-cart=4001,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LIBR-009.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,49MXN,new,published,,
LANG-LIBR-008_3999,"Libreta 134 Paginas, Gato Sirena Morado","Libreta 134 Paginas, Gato Sirena Morado",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LIBR-008.png,https://kluumstore.com.mx/producto/libreta-134-paginas-gato-sirena-morado/,"Libretas","Kluum Store",49MXN,in stock,LANG-LIBR-008_3999,https://kluumstore.com.mx/carrito/?add-to-cart=3999,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LIBR-008.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,49MXN,new,published,,
LANG-LIBR-007_3997,"Libreta 134 Paginas, Gato Sirena Azul","Libreta 134 Paginas, Gato Sirena Azul",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LIBR-007.png,https://kluumstore.com.mx/producto/libreta-134-paginas-gato-sirena-azul/,"Libretas","Kluum Store",49MXN,in stock,LANG-LIBR-007_3997,https://kluumstore.com.mx/carrito/?add-to-cart=3997,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LIBR-007.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,49MXN,new,published,,
LANG-LIBR-006_3995,"Libreta 134 Paginas, Gato Sirena Verda","Libreta 134 Paginas, Gato Sirena Verda",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LIBR-006.png,https://kluumstore.com.mx/producto/libreta-134-paginas-gato-sirena-verda/,"Libretas","Kluum Store",49MXN,in stock,LANG-LIBR-006_3995,https://kluumstore.com.mx/carrito/?add-to-cart=3995,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LIBR-006.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,49MXN,new,published,,
LANG-LIBR-005_3993,"Libreta 134 Paginas, Gato Sirena Rosa","Libreta 134 Paginas, Gato Sirena Rosa",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LIBR-005.png,https://kluumstore.com.mx/producto/libreta-134-paginas-gato-sirena-rosa/,"Libretas","Kluum Store",49MXN,in stock,LANG-LIBR-005_3993,https://kluumstore.com.mx/carrito/?add-to-cart=3993,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LIBR-005.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,49MXN,new,published,,
LANG-LIBR-004_3991,"Libreta 84 Paginas, Cerdo","Libreta 84 Paginas, Cerdo",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LIBR-004.png,https://kluumstore.com.mx/producto/libreta-84-paginas-cerdo/,"Libretas","Kluum Store",39MXN,in stock,LANG-LIBR-004_3991,https://kluumstore.com.mx/carrito/?add-to-cart=3991,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LIBR-004.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
LANG-LIBR-003_3989,"Libreta 84 Paginas, Cerdo Con Lentes","Libreta 84 Paginas, Cerdo Con Lentes",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LIBR-003.png,https://kluumstore.com.mx/producto/libreta-84-paginas-cerdo-con-lentes/,"Libretas","Kluum Store",39MXN,in stock,LANG-LIBR-003_3989,https://kluumstore.com.mx/carrito/?add-to-cart=3989,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LIBR-003.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
LANG-LIBR-002_3987,"Libreta 84 Paginas, Cerdo Con Sombrero","Libreta 84 Paginas, Cerdo Con Sombrero",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LIBR-002.png,https://kluumstore.com.mx/producto/libreta-84-paginas-cerdo-con-sombrero/,"Libretas","Kluum Store",39MXN,in stock,LANG-LIBR-002_3987,https://kluumstore.com.mx/carrito/?add-to-cart=3987,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LIBR-002.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
LANG-LIBR-001_3985,"Libreta 84 Paginas, Cerdo Feliz","Libreta 84 Paginas, Cerdo Feliz",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LIBR-001.png,https://kluumstore.com.mx/producto/libreta-84-paginas-cerdo-feliz/,"Libretas","Kluum Store",39MXN,in stock,LANG-LIBR-001_3985,https://kluumstore.com.mx/carrito/?add-to-cart=3985,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LIBR-001.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
LANG-LAPI-004_3983,"Lapicero De Silicon 0.5 Mm, Cerdo","Lapicero De Silicon 0.5 Mm, Cerdo",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LAPI-004.png,https://kluumstore.com.mx/producto/lapicero-de-silicon-0-5-mm-cerdo/,"Lapiceros","Kluum Store",29MXN,in stock,LANG-LAPI-004_3983,https://kluumstore.com.mx/carrito/?add-to-cart=3983,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LAPI-004.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,29MXN,new,published,,
LANG-LAPI-003_3981,"Lapicero De Silicon 0.5 Mm, Unicornio","Lapicero De Silicon 0.5 Mm, Unicornio",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LAPI-003.png,https://kluumstore.com.mx/producto/lapicero-de-silicon-0-5-mm-unicornio/,"Lapiceros","Kluum Store",29MXN,in stock,LANG-LAPI-003_3981,https://kluumstore.com.mx/carrito/?add-to-cart=3981,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LAPI-003.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,29MXN,new,published,,
LANG-LAPI-002_3979,"Lapicero De Silicon 0.5 Mm, Cebollin","Lapicero De Silicon 0.5 Mm, Cebollin",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LAPI-002.png,https://kluumstore.com.mx/producto/lapicero-de-silicon-0-5-mm-cebollin/,"Lapiceros","Kluum Store",29MXN,in stock,LANG-LAPI-002_3979,https://kluumstore.com.mx/carrito/?add-to-cart=3979,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LAPI-002.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,29MXN,new,published,,
LANG-LAPI-001_3977,"Lapicero De Silicon 0.5 Mm, Sandia","Lapicero De Silicon 0.5 Mm, Sandia",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LAPI-001.png,https://kluumstore.com.mx/producto/lapicero-de-silicon-0-5-mm-sandia/,"Lapiceros","Kluum Store",29MXN,in stock,LANG-LAPI-001_3977,https://kluumstore.com.mx/carrito/?add-to-cart=3977,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-LAPI-001.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,29MXN,new,published,,
LANG-ESTU-030_3975,"Estuchera 22X8X4 Cm, Ave","Estuchera 22X8X4 Cm, Ave",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-030.png,https://kluumstore.com.mx/producto/estuchera-22x8x4-cm-ave/,"Estucheras","Kluum Store",89MXN,in stock,LANG-ESTU-030_3975,https://kluumstore.com.mx/carrito/?add-to-cart=3975,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-030.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,89MXN,new,published,,
LANG-ESTU-029_3973,"Estuchera 22X8X4 Cm, Flamenco","Estuchera 22X8X4 Cm, Flamenco",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-029.png,https://kluumstore.com.mx/producto/estuchera-22x8x4-cm-flamenco/,"Estucheras","Kluum Store",89MXN,in stock,LANG-ESTU-029_3973,https://kluumstore.com.mx/carrito/?add-to-cart=3973,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-029.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,89MXN,new,published,,
LANG-ESTU-028_3971,"Estuchera 22X8X4 Cm, Unicornio","Estuchera 22X8X4 Cm, Unicornio",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-028.png,https://kluumstore.com.mx/producto/estuchera-22x8x4-cm-unicornio/,"Estucheras","Kluum Store",89MXN,in stock,LANG-ESTU-028_3971,https://kluumstore.com.mx/carrito/?add-to-cart=3971,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-028.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,89MXN,new,published,,
LANG-ESTU-027_3969,"Estuchera 22X8X4 Cm, Venado","Estuchera 22X8X4 Cm, Venado",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-027.png,https://kluumstore.com.mx/producto/estuchera-22x8x4-cm-venado/,"Estucheras","Kluum Store",89MXN,in stock,LANG-ESTU-027_3969,https://kluumstore.com.mx/carrito/?add-to-cart=3969,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-027.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,89MXN,new,published,,
LANG-ESTU-026_3967,"Estuchera Silicon 20.5X8.2X6.3 Cm, Gato","Estuchera Silicon 20.5X8.2X6.3 Cm, Gato",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-026.png,https://kluumstore.com.mx/producto/estuchera-silicon-20-5x8-2x6-3-cm-gato/,"Estucheras","Kluum Store",149MXN,in stock,LANG-ESTU-026_3967,https://kluumstore.com.mx/carrito/?add-to-cart=3967,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-026.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,149MXN,new,published,,
LANG-ESTU-025_3965,"Estuchera Silicon 20.5X8.2X6.3 Cm, Zorro","Estuchera Silicon 20.5X8.2X6.3 Cm, Zorro",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-025.png,https://kluumstore.com.mx/producto/estuchera-silicon-20-5x8-2x6-3-cm-zorro/,"Estucheras","Kluum Store",149MXN,in stock,LANG-ESTU-025_3965,https://kluumstore.com.mx/carrito/?add-to-cart=3965,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-025.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,149MXN,new,published,,
LANG-ESTU-024_3963,"Estuchera Silicon 20.5X8.2X6.3 Cm, Perro","Estuchera Silicon 20.5X8.2X6.3 Cm, Perro",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-024.png,https://kluumstore.com.mx/producto/estuchera-silicon-20-5x8-2x6-3-cm-perro/,"Estucheras","Kluum Store",149MXN,in stock,LANG-ESTU-024_3963,https://kluumstore.com.mx/carrito/?add-to-cart=3963,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-024.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,149MXN,new,published,,
LANG-ESTU-023_3961,"Estuchera Silicon 20.5X8.2X6.3 Cm, Mapache","Estuchera Silicon 20.5X8.2X6.3 Cm, Mapache",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-023.png,https://kluumstore.com.mx/producto/estuchera-silicon-20-5x8-2x6-3-cm-mapache/,"Estucheras","Kluum Store",149MXN,in stock,LANG-ESTU-023_3961,https://kluumstore.com.mx/carrito/?add-to-cart=3961,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-023.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,149MXN,new,published,,
LANG-ESTU-022_3959,"Estuchera Princesa 18.2X6.6X2.5 Cm, Vestido Verde","Estuchera Princesa 18.2X6.6X2.5 Cm, Vestido Verde",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-022.png,https://kluumstore.com.mx/producto/estuchera-princesa-18-2x6-6x2-5-cm-vestido-verde/,"Estucheras","Kluum Store",39MXN,in stock,LANG-ESTU-022_3959,https://kluumstore.com.mx/carrito/?add-to-cart=3959,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-022.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
LANG-ESTU-021_3957,"Estuchera Princesa 18.2X6.6X2.5 Cm, Vestido Negro","Estuchera Princesa 18.2X6.6X2.5 Cm, Vestido Negro",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-021.png,https://kluumstore.com.mx/producto/estuchera-princesa-18-2x6-6x2-5-cm-vestido-negro/,"Estucheras","Kluum Store",39MXN,in stock,LANG-ESTU-021_3957,https://kluumstore.com.mx/carrito/?add-to-cart=3957,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-021.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
LANG-ESTU-020_3955,"Estuchera Princesa 18.2X6.6X2.5 Cm, Vestido Rosa","Estuchera Princesa 18.2X6.6X2.5 Cm, Vestido Rosa",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-020.png,https://kluumstore.com.mx/producto/estuchera-princesa-18-2x6-6x2-5-cm-vestido-rosa/,"Estucheras","Kluum Store",39MXN,in stock,LANG-ESTU-020_3955,https://kluumstore.com.mx/carrito/?add-to-cart=3955,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-020.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
LANG-ESTU-019_3953,"Estuchera Princesa 18.2X6.6X2.5 Cm, Vestido Morado","Estuchera Princesa 18.2X6.6X2.5 Cm, Vestido Morado",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-019.png,https://kluumstore.com.mx/producto/estuchera-princesa-18-2x6-6x2-5-cm-vestido-morado/,"Estucheras","Kluum Store",39MXN,in stock,LANG-ESTU-019_3953,https://kluumstore.com.mx/carrito/?add-to-cart=3953,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-019.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
LANG-ESTU-018_3951,"Estuchera 18.2X6.6X2.5 Cm, Gato Feliz","Estuchera 18.2X6.6X2.5 Cm, Gato Feliz",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-018.png,https://kluumstore.com.mx/producto/estuchera-18-2x6-6x2-5-cm-gato-feliz/,"Estucheras","Kluum Store",39MXN,in stock,LANG-ESTU-018_3951,https://kluumstore.com.mx/carrito/?add-to-cart=3951,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-018.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
LANG-ESTU-017_3949,"Estuchera 18.2X6.6X2.5 Cm, Perro Astronauta","Estuchera 18.2X6.6X2.5 Cm, Perro Astronauta",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-017.png,https://kluumstore.com.mx/producto/estuchera-18-2x6-6x2-5-cm-perro-astronauta/,"Estucheras","Kluum Store",39MXN,in stock,LANG-ESTU-017_3949,https://kluumstore.com.mx/carrito/?add-to-cart=3949,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-017.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
LANG-ESTU-016_3947,"Estuchera 18.2X6.6X2.5 Cm, Gato Con Lentes","Estuchera 18.2X6.6X2.5 Cm, Gato Con Lentes",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-016.png,https://kluumstore.com.mx/producto/estuchera-18-2x6-6x2-5-cm-gato-con-lentes/,"Estucheras","Kluum Store",39MXN,in stock,LANG-ESTU-016_3947,https://kluumstore.com.mx/carrito/?add-to-cart=3947,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-016.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
LANG-ESTU-015_3945,"Estuchera 18.2X6.6X2.5 Cm, Perro Astronauta Con Lengua De Fuera","Estuchera 18.2X6.6X2.5 Cm, Perro Astronauta Con Lengua De Fuera",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-015.png,https://kluumstore.com.mx/producto/estuchera-18-2x6-6x2-5-cm-perro-astronauta-con-lengua-de-fuera/,"Estucheras","Kluum Store",39MXN,in stock,LANG-ESTU-015_3945,https://kluumstore.com.mx/carrito/?add-to-cart=3945,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-015.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
LANG-ESTU-014_3943,"Estuchera De Silicon 20.5X8.2X6.3 Cm, Ojos Cerrados","Estuchera De Silicon 20.5X8.2X6.3 Cm, Ojos Cerrados",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-014.png,https://kluumstore.com.mx/producto/estuchera-de-silicon-20-5x8-2x6-3-cm-ojos-cerrados/,"Estucheras","Kluum Store",149MXN,in stock,LANG-ESTU-014_3943,https://kluumstore.com.mx/carrito/?add-to-cart=3943,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-014.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,149MXN,new,published,,
LANG-ESTU-013_3941,"Estuchera De Silicon 20.5X8.2X6.3 Cm, Ojos Abiertos","Estuchera De Silicon 20.5X8.2X6.3 Cm, Ojos Abiertos",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-013.png,https://kluumstore.com.mx/producto/estuchera-de-silicon-20-5x8-2x6-3-cm-ojos-abiertos/,"Estucheras","Kluum Store",149MXN,in stock,LANG-ESTU-013_3941,https://kluumstore.com.mx/carrito/?add-to-cart=3941,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-013.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,149MXN,new,published,,
LANG-ESTU-012_3939,"Estuchera De Silicon 21.8X6.2X6.2 Cm, Monstruo Azul","Estuchera De Silicon 21.8X6.2X6.2 Cm, Monstruo Azul",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-012.png,https://kluumstore.com.mx/producto/estuchera-de-silicon-21-8x6-2x6-2-cm-monstruo-azul/,"Estucheras","Kluum Store",149MXN,in stock,LANG-ESTU-012_3939,https://kluumstore.com.mx/carrito/?add-to-cart=3939,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-012.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,149MXN,new,published,,
LANG-ESTU-011_3937,"Estuchera De Silicon 21.8X6.2X6.2 Cm, Monstruo Rosa","Estuchera De Silicon 21.8X6.2X6.2 Cm, Monstruo Rosa",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-011.png,https://kluumstore.com.mx/producto/estuchera-de-silicon-21-8x6-2x6-2-cm-monstruo-rosa/,"Estucheras","Kluum Store",149MXN,in stock,LANG-ESTU-011_3937,https://kluumstore.com.mx/carrito/?add-to-cart=3937,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-011.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,149MXN,new,published,,
LANG-ESTU-010_3935,"Estuchera De Silicon 21.8X6.2X6.2 Cm, Monstruo Morado","Estuchera De Silicon 21.8X6.2X6.2 Cm, Monstruo Morado",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-010.png,https://kluumstore.com.mx/producto/estuchera-de-silicon-21-8x6-2x6-2-cm-monstruo-morado/,"Estucheras","Kluum Store",149MXN,in stock,LANG-ESTU-010_3935,https://kluumstore.com.mx/carrito/?add-to-cart=3935,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-010.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,149MXN,new,published,,
LANG-ESTU-009_3933,"Estuchera De Silicon 21.8X6.2X6.2 Cm, Monstruo Verde","Estuchera De Silicon 21.8X6.2X6.2 Cm, Monstruo Verde",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-009.png,https://kluumstore.com.mx/producto/estuchera-de-silicon-21-8x6-2x6-2-cm-monstruo-verde/,"Estucheras","Kluum Store",149MXN,in stock,LANG-ESTU-009_3933,https://kluumstore.com.mx/carrito/?add-to-cart=3933,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-009.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,149MXN,new,published,,
LANG-ESTU-008_3931,"Estuchera Glitter 20X8X4 Cm, Morado","Estuchera Glitter 20X8X4 Cm, Morado",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-008.png,https://kluumstore.com.mx/producto/estuchera-glitter-20x8x4-cm-morado/,"Estucheras","Kluum Store",119MXN,in stock,LANG-ESTU-008_3931,https://kluumstore.com.mx/carrito/?add-to-cart=3931,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-008.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,119MXN,new,published,,
LANG-ESTU-007_3929,"Estuchera Glitter 20X8X4 Cm, Rosa","Estuchera Glitter 20X8X4 Cm, Rosa",https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-007.png,https://kluumstore.com.mx/producto/estuchera-glitter-20x8x4-cm-rosa/,"Estucheras","Kluum Store",119MXN,in stock,LANG-ESTU-007_3929,https://kluumstore.com.mx/carrito/?add-to-cart=3929,"https://kluumstore.com.mx/wp-content/uploads/2019/11/LANG-ESTU-007.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,119MXN,new,published,,
