ID,Tipo,SKU,Nombre,Publicado,¿Es destacado?,Visibilidad en catálogo,Descripción corta,Descripción,Fecha de inicio de oferta,Fecha de fin de oferta,Status de Impuesto,Clase de impuesto,¿En existencia?,Disponibilidad,Cantidad de bajas existencias,¿Permitir sobre pedidos?,¿Vender individualmente?,Peso (kg),Largo (cm),Ancho (cm),Alto (cm),¿Permitir opiniones de los clientes?,Nota de compra,Precio de oferta:,Precio regular:,Categorías,Etiquetas,Clase de Envío,Imágenes,Límite de descarga,Caducidad en días de descarga,Padre,Productos agrupados.,Productos-complementarios (Up-Sells),Ventas Cruzadas,URL externa,Texto del botón,Posición,Nombre del atributo 1,Valores para el atributo 1,Atributo 1 visible,Atributo 1 global
3735,simple,ACEI-BOLS-001,"Bolso De Mano 20X21 Cm, Gris Oscuro",1,0,visible,"Bolso De Mano 20X21 Cm, Gris Oscuro",,,,taxable,,1,,,0,0,,,,,1,,,199,Moda > Bolsos,,,https://test.koniwi.com/wp-content/uploads/2019/11/ACEI-BOLS-001.png,,,,,,,,,0,,,,
3737,simple,ACEI-MOCH-001,"Mochila 29X14X44 Cm, Beige",1,0,visible,"Mochila 29X14X44 Cm, Beige",,,,taxable,,1,,,0,0,,,,,1,,,249,Moda > Mochilas,,,https://test.koniwi.com/wp-content/uploads/2019/11/ACEI-MOCH-001.png,,,,,,,,,0,,,,
3739,simple,ACEI-MOCH-002,"Mochila 30X15X44 Cm, Gris",1,0,visible,"Mochila 30X15X44 Cm, Gris",,,,taxable,,1,,,0,0,,,,,1,,,279,Moda > Mochilas,,,https://test.koniwi.com/wp-content/uploads/2019/11/ACEI-MOCH-002.png,,,,,,,,,0,,,,
3741,simple,ACEI-MOCH-003,"Mochila 28.5X14X43 Cm, Azul",1,0,visible,"Mochila 28.5X14X43 Cm, Azul",,,,taxable,,1,,,0,0,,,,,1,,,229,Moda > Mochilas,,,https://test.koniwi.com/wp-content/uploads/2019/11/ACEI-MOCH-003.png,,,,,,,,,0,,,,
3743,simple,ACEI-MOCH-004,"Mochila 29X14X44 Cm, Rojo",1,0,visible,"Mochila 29X14X44 Cm, Rojo",,,,taxable,,1,,,0,0,,,,,1,,,279,Moda > Mochilas,,,https://test.koniwi.com/wp-content/uploads/2019/11/ACEI-MOCH-004.png,,,,,,,,,0,,,,
3745,simple,ACEI-MOCH-005,"Mochila 44X28X14 Cm, Verde",1,0,visible,"Mochila 44X28X14 Cm, Verde",,,,taxable,,1,,,0,0,,,,,1,,,229,Moda > Mochilas,,,https://test.koniwi.com/wp-content/uploads/2019/11/ACEI-MOCH-005.png,,,,,,,,,0,,,,
3747,simple,ACEI-MOCH-006,"Mochila 44X28X14 Cm, Azul",1,0,visible,"Mochila 44X28X14 Cm, Azul",,,,taxable,,1,,,0,0,,,,,1,,,229,Moda > Mochilas,,,https://test.koniwi.com/wp-content/uploads/2019/11/ACEI-MOCH-006.png,,,,,,,,,0,,,,
3749,simple,ANZO-UTEC-001,Base Para Vaporera De Silicon,1,0,visible,Base Para Vaporera De Silicon,,,,taxable,,1,,,0,0,,,,,1,,,129,Hogar y Cocina > Utensilios de cocina,,,https://test.koniwi.com/wp-content/uploads/2019/11/ANZO-UTEC-001.png,,,,,,,,,0,,,,
3751,simple,ANZO-UTEC-002,Trebede De Silicon En Forma De Flor,1,0,visible,Trebede De Silicon En Forma De Flor,,,,taxable,,1,,,0,0,,,,,1,,,49,Hogar y Cocina > Utensilios de cocina,,,https://test.koniwi.com/wp-content/uploads/2019/11/ANZO-UTEC-002.png,,,,,,,,,0,,,,
3753,simple,ANZO-UTEC-003,Set De Espatula Y Brocha De Silicon,1,0,visible,Set De Espatula Y Brocha De Silicon,,,,taxable,,1,,,0,0,,,,,1,,,199,Hogar y Cocina > Utensilios de cocina,,,https://test.koniwi.com/wp-content/uploads/2019/11/ANZO-UTEC-003.png,,,,,,,,,0,,,,
3755,simple,ANZO-UTEC-004,Cucharon De Madera Con Silicona Verde,1,0,visible,Cucharon De Madera Con Silicona Verde,,,,taxable,,1,,,0,0,,,,,1,,,129,Hogar y Cocina > Utensilios de cocina,,,https://test.koniwi.com/wp-content/uploads/2019/11/ANZO-UTEC-004.png,,,,,,,,,0,,,,
3757,simple,ANZO-UTEC-005,Cucharon De Madera Con Silicona Cafe,1,0,visible,Cucharon De Madera Con Silicona Cafe,,,,taxable,,1,,,0,0,,,,,1,,,129,Hogar y Cocina > Utensilios de cocina,,,https://test.koniwi.com/wp-content/uploads/2019/11/ANZO-UTEC-005.png,,,,,,,,,0,,,,
3759,simple,ANZO-UTEC-006,Espatula De Madera Con Silicona Verde,1,0,visible,Espatula De Madera Con Silicona Verde,,,,taxable,,1,,,0,0,,,,,1,,,149,Hogar y Cocina > Utensilios de cocina,,,https://test.koniwi.com/wp-content/uploads/2019/11/ANZO-UTEC-006.png,,,,,,,,,0,,,,
3761,simple,ANZO-UTEC-007,Espatula De Madera Con Silicona Cafe,1,0,visible,Espatula De Madera Con Silicona Cafe,,,,taxable,,1,,,0,0,,,,,1,,,149,Hogar y Cocina > Utensilios de cocina,,,https://test.koniwi.com/wp-content/uploads/2019/11/ANZO-UTEC-007.png,,,,,,,,,0,,,,
3763,simple,ANZO-UTEC-008,Servidor De Spaguetti De Madera Con Silicona Verde,1,0,visible,Servidor De Spaguetti De Madera Con Silicona Verde,,,,taxable,,1,,,0,0,,,,,1,,,149,Hogar y Cocina > Utensilios de cocina,,,https://test.koniwi.com/wp-content/uploads/2019/11/ANZO-UTEC-008.png,,,,,,,,,0,,,,
3765,simple,ANZO-UTEC-009,Servidor De Spaguetti De Madera Con Silicona Cafe,1,0,visible,Servidor De Spaguetti De Madera Con Silicona Cafe,,,,taxable,,1,,,0,0,,,,,1,,,149,Hogar y Cocina > Utensilios de cocina,,,https://test.koniwi.com/wp-content/uploads/2019/11/ANZO-UTEC-009.png,,,,,,,,,0,,,,
3767,simple,ANZO-UTEC-010,Pala De Madera Con Silicona Verde,1,0,visible,Pala De Madera Con Silicona Verde,,,,taxable,,1,,,0,0,,,,,1,,,99,Hogar y Cocina > Utensilios de cocina,,,https://test.koniwi.com/wp-content/uploads/2019/11/ANZO-UTEC-010.png,,,,,,,,,0,,,,
3769,simple,ANZO-UTEC-011,Pala De Madera Con Silicona Cafe,1,0,visible,Pala De Madera Con Silicona Cafe,,,,taxable,,1,,,0,0,,,,,1,,,99,Hogar y Cocina > Utensilios de cocina,,,https://test.koniwi.com/wp-content/uploads/2019/11/ANZO-UTEC-011.png,,,,,,,,,0,,,,
3771,simple,ANZO-UTEC-012,Globo Con Silicona Verde,1,0,visible,Globo Con Silicona Verde,,,,taxable,,1,,,0,0,,,,,1,,,99,Hogar y Cocina > Utensilios de cocina,,,https://test.koniwi.com/wp-content/uploads/2019/11/ANZO-UTEC-012.png,,,,,,,,,0,,,,
3773,simple,ANZO-UTEC-013,Globo Con Silicona Cafe,1,0,visible,Globo Con Silicona Cafe,,,,taxable,,1,,,0,0,,,,,1,,,99,Hogar y Cocina > Utensilios de cocina,,,https://test.koniwi.com/wp-content/uploads/2019/11/ANZO-UTEC-013.png,,,,,,,,,0,,,,
3775,simple,ANZO-UTEC-014,Pala De Madera Con Silicona Verde,1,0,visible,Pala De Madera Con Silicona Verde,,,,taxable,,1,,,0,0,,,,,1,,,149,Hogar y Cocina > Utensilios de cocina,,,https://test.koniwi.com/wp-content/uploads/2019/11/ANZO-UTEC-014.png,,,,,,,,,0,,,,
3777,simple,ANZO-UTEC-015,Pala De Madera Con Silicona Cafe,1,0,visible,Pala De Madera Con Silicona Cafe,,,,taxable,,1,,,0,0,,,,,1,,,149,Hogar y Cocina > Utensilios de cocina,,,https://test.koniwi.com/wp-content/uploads/2019/11/ANZO-UTEC-015.png,,,,,,,,,0,,,,
3779,simple,ANZO-UTEC-016,Servidor De Pastel Con Mango De Madera,1,0,visible,Servidor De Pastel Con Mango De Madera,,,,taxable,,1,,,0,0,,,,,1,,,129,Hogar y Cocina > Utensilios de cocina,,,https://test.koniwi.com/wp-content/uploads/2019/11/ANZO-UTEC-016.png,,,,,,,,,0,,,,
3781,simple,ANZO-UTEC-017,Cortador De Pizza,1,0,visible,Cortador De Pizza,,,,taxable,,1,,,0,0,,,,,1,,,89,Hogar y Cocina > Utensilios de cocina,,,https://test.koniwi.com/wp-content/uploads/2019/11/ANZO-UTEC-017.png,,,,,,,,,0,,,,
3783,simple,ANZO-UTEC-018,Colador Rosa,1,0,visible,Colador Rosa,,,,taxable,,1,,,0,0,,,,,1,,,49,Hogar y Cocina > Utensilios de cocina,,,https://test.koniwi.com/wp-content/uploads/2019/11/ANZO-UTEC-018.png,,,,,,,,,0,,,,
3785,simple,ANZO-UTEC-019,Manos Para Ensalada,1,0,visible,Manos Para Ensalada,,,,taxable,,1,,,0,0,,,,,1,,,99,Hogar y Cocina > Utensilios de cocina,,,https://test.koniwi.com/wp-content/uploads/2019/11/ANZO-UTEC-019.png,,,,,,,,,0,,,,
3787,simple,ANZO-UTEC-020,Pinzas De Nylon Para Comida,1,0,visible,Pinzas De Nylon Para Comida,,,,taxable,,1,,,0,0,,,,,1,,,69,Hogar y Cocina > Utensilios de cocina,,,https://test.koniwi.com/wp-content/uploads/2019/11/ANZO-UTEC-020.png,,,,,,,,,0,,,,
3789,simple,ANZO-UTEC-021,Set Pinzas De Nylon,1,0,visible,Set Pinzas De Nylon,,,,taxable,,1,,,0,0,,,,,1,,,149,Hogar y Cocina > Utensilios de cocina,,,https://test.koniwi.com/wp-content/uploads/2019/11/ANZO-UTEC-021.png,,,,,,,,,0,,,,
3791,simple,ANZO-UTEC-022,Pelador,1,0,visible,Pelador,,,,taxable,,1,,,0,0,,,,,1,,,49,Hogar y Cocina > Utensilios de cocina,,,https://test.koniwi.com/wp-content/uploads/2019/11/ANZO-UTEC-022.png,,,,,,,,,0,,,,
3793,simple,ANZO-UTEC-023,Doble Exprimidor,1,0,visible,Doble Exprimidor,,,,taxable,,1,,,0,0,,,,,1,,,99,Hogar y Cocina > Utensilios de cocina,,,https://test.koniwi.com/wp-content/uploads/2019/11/ANZO-UTEC-023.png,,,,,,,,,0,,,,
3795,simple,ANZO-UTEC-024,Servidor De Pastel Con Mango De Plastico,1,0,visible,Servidor De Pastel Con Mango De Plastico,,,,taxable,,1,,,0,0,,,,,1,,,69,Hogar y Cocina > Utensilios de cocina,,,https://test.koniwi.com/wp-content/uploads/2019/11/ANZO-UTEC-024.png,,,,,,,,,0,,,,
3797,simple,ANZO-UTEC-025,Espatula De Acero Inoxidable,1,0,visible,Espatula De Acero Inoxidable,,,,taxable,,1,,,0,0,,,,,1,,,99,Hogar y Cocina > Utensilios de cocina,,,https://test.koniwi.com/wp-content/uploads/2019/11/ANZO-UTEC-025.png,,,,,,,,,0,,,,
3799,simple,ANZO-UTEC-026,Servidor De Spaguetti De Acero Inoxidable,1,0,visible,Servidor De Spaguetti De Acero Inoxidable,,,,taxable,,1,,,0,0,,,,,1,,,99,Hogar y Cocina > Utensilios de cocina,,,https://test.koniwi.com/wp-content/uploads/2019/11/ANZO-UTEC-026.png,,,,,,,,,0,,,,
3801,simple,ANZO-UTEC-027,Cucharon De Acero Inoxidable,1,0,visible,Cucharon De Acero Inoxidable,,,,taxable,,1,,,0,0,,,,,1,,,99,Hogar y Cocina > Utensilios de cocina,,,https://test.koniwi.com/wp-content/uploads/2019/11/ANZO-UTEC-027.png,,,,,,,,,0,,,,
3803,simple,ANZO-UTEC-028,Set De Trebedes De Silicon,1,0,visible,Set De Trebedes De Silicon,,,,taxable,,1,,,0,0,,,,,1,,,169,Hogar y Cocina > Utensilios de cocina,,,https://test.koniwi.com/wp-content/uploads/2019/11/ANZO-UTEC-028.png,,,,,,,,,0,,,,
3805,simple,ANZO-UTEC-029,Multi Exprimidor,1,0,visible,Multi Exprimidor,,,,taxable,,1,,,0,0,,,,,1,,,99,Hogar y Cocina > Utensilios de cocina,,,https://test.koniwi.com/wp-content/uploads/2019/11/ANZO-UTEC-029.png,,,,,,,,,0,,,,
3807,simple,ANZO-UTEC-030,Clips Para Bolsas,1,0,visible,Clips Para Bolsas,,,,taxable,,1,,,0,0,,,,,1,,,79,Hogar y Cocina > Utensilios de cocina,,,https://test.koniwi.com/wp-content/uploads/2019/11/ANZO-UTEC-030.png,,,,,,,,,0,,,,
3809,simple,ANZO-UTEC-031,Cuenco Y Coladro,1,0,visible,Cuenco Y Coladro,,,,taxable,,1,,,0,0,,,,,1,,,199,Hogar y Cocina > Utensilios de cocina,,,https://test.koniwi.com/wp-content/uploads/2019/11/ANZO-UTEC-031.png,,,,,,,,,0,,,,
3811,simple,ANZO-UTEC-032,Cizalla,1,0,visible,Cizalla,,,,taxable,,1,,,0,0,,,,,1,,,129,Hogar y Cocina > Utensilios de cocina,,,https://test.koniwi.com/wp-content/uploads/2019/11/ANZO-UTEC-032.png,,,,,,,,,0,,,,
3813,simple,ANZO-UTEC-033,Tijeras Para Cocina,1,0,visible,Tijeras Para Cocina,,,,taxable,,1,,,0,0,,,,,1,,,99,Hogar y Cocina > Utensilios de cocina,,,https://test.koniwi.com/wp-content/uploads/2019/11/ANZO-UTEC-033.png,,,,,,,,,0,,,,
3815,simple,ANZO-UTEC-034,Tabla Para Cortar,1,0,visible,Tabla Para Cortar,,,,taxable,,1,,,0,0,,,,,1,,,149,Hogar y Cocina > Utensilios de cocina,,,https://test.koniwi.com/wp-content/uploads/2019/11/ANZO-UTEC-034.png,,,,,,,,,0,,,,
3817,simple,ANZO-UTEC-035,Set De Tazones,1,0,visible,Set De Tazones,,,,taxable,,1,,,0,0,,,,,1,,,169,Hogar y Cocina > Utensilios de cocina,,,https://test.koniwi.com/wp-content/uploads/2019/11/ANZO-UTEC-035.png,,,,,,,,,0,,,,
3819,simple,ANZO-UTEC-036,Espatula Dual De Acero Y Silicon,1,0,visible,Espatula Dual De Acero Y Silicon,,,,taxable,,1,,,0,0,,,,,1,,,99,Hogar y Cocina > Utensilios de cocina,,,https://test.koniwi.com/wp-content/uploads/2019/11/ANZO-UTEC-036.png,,,,,,,,,0,,,,
3821,simple,ANZO-UTEC-037,Infusor De Te,1,0,visible,Infusor De Te,,,,taxable,,1,,,0,0,,,,,1,,,99,Hogar y Cocina > Utensilios de cocina,,,https://test.koniwi.com/wp-content/uploads/2019/11/ANZO-UTEC-037.png,,,,,,,,,0,,,,
3823,simple,BRIG-TAZA-001,"Taza De Fibra De Bambu, Blanca Con Hojas Verdes",1,0,visible,"Taza De Fibra De Bambu, Blanca Con Hojas Verdes",,,,taxable,,1,,,0,0,,,,,1,,,69,Hogar y Cocina > Tazas,,,https://test.koniwi.com/wp-content/uploads/2019/11/BRIG-TAZA-001.png,,,,,,,,,0,,,,
3825,simple,BRIG-TAZA-002,"Taza De Fibra De Bambu, Interior Gris",1,0,visible,"Taza De Fibra De Bambu, Interior Gris",,,,taxable,,1,,,0,0,,,,,1,,,99,Hogar y Cocina > Tazas,,,https://test.koniwi.com/wp-content/uploads/2019/11/BRIG-TAZA-002.png,,,,,,,,,0,,,,
3827,simple,BRIG-TAZA-003,"Taza De Fibra De Bambu, Naranja",1,0,visible,"Taza De Fibra De Bambu, Naranja",,,,taxable,,1,,,0,0,,,,,1,,,49,Hogar y Cocina > Tazas,,,https://test.koniwi.com/wp-content/uploads/2019/11/BRIG-TAZA-003.png,,,,,,,,,0,,,,
3829,simple,CLAS-JUGU-001,"Tiron De Madera Azul, Elefante",1,0,visible,"Tiron De Madera Azul, Elefante",,,,taxable,,1,,,0,0,,,,,1,,,149,Niños y bebés > Juguetes,,,https://test.koniwi.com/wp-content/uploads/2019/11/CLAS-JUGU-001.png,,,,,,,,,0,,,,
3831,simple,CLAS-JUGU-002,"Helicoptero De Madera, Azul",1,0,visible,"Helicoptero De Madera, Azul",,,,taxable,,1,,,0,0,,,,,1,,,119,Niños y bebés > Juguetes,,,https://test.koniwi.com/wp-content/uploads/2019/11/CLAS-JUGU-002.png,,,,,,,,,0,,,,
3833,simple,CLAS-JUGU-003,Sonajero De Jirafa,1,0,visible,Sonajero De Jirafa,,,,taxable,,1,,,0,0,,,,,1,,,119,Niños y bebés > Juguetes,,,https://test.koniwi.com/wp-content/uploads/2019/11/CLAS-JUGU-003.png,,,,,,,,,0,,,,
3835,simple,CLAS-JUGU-004,Sonajero De Conejo,1,0,visible,Sonajero De Conejo,,,,taxable,,1,,,0,0,,,,,1,,,119,Niños y bebés > Juguetes,,,https://test.koniwi.com/wp-content/uploads/2019/11/CLAS-JUGU-004.png,,,,,,,,,0,,,,
3837,simple,CLAS-JUGU-005,"Tiron De Madera Amarillo, Leon",1,0,visible,"Tiron De Madera Amarillo, Leon",,,,taxable,,1,,,0,0,,,,,1,,,129,Niños y bebés > Juguetes,,,https://test.koniwi.com/wp-content/uploads/2019/11/CLAS-JUGU-005.png,,,,,,,,,0,,,,
3839,simple,DAIS-BOLS-001,"Bolso De Mano 23X11X17 Cm, Cafe",1,0,visible,"Bolso De Mano 23X11X17 Cm, Cafe",,,,taxable,,1,,,0,0,,,,,1,,,399,Moda > Bolsos,,,https://test.koniwi.com/wp-content/uploads/2019/11/DAIS-BOLS-001.png,,,,,,,,,0,,,,
3841,simple,DAIS-BOLS-002,"Bolso De Mano 26X7X15 Cm, Rosa",1,0,visible,"Bolso De Mano 26X7X15 Cm, Rosa",,,,taxable,,1,,,0,0,,,,,1,,,349,Moda > Bolsos,,,https://test.koniwi.com/wp-content/uploads/2019/11/DAIS-BOLS-002.png,,,,,,,,,0,,,,
3843,simple,DAIS-BOLS-003,"Bolso De Mano 25X12X20 Cm, Amarillo",1,0,visible,"Bolso De Mano 25X12X20 Cm, Amarillo",,,,taxable,,1,,,0,0,,,,,1,,,399,Moda > Bolsos,,,https://test.koniwi.com/wp-content/uploads/2019/11/DAIS-BOLS-003.png,,,,,,,,,0,,,,
3845,simple,DAIS-BOLS-004,"Bolso De Mano 27X9X17 Cm, Negro",1,0,visible,"Bolso De Mano 27X9X17 Cm, Negro",,,,taxable,,1,,,0,0,,,,,1,,,349,Moda > Bolsos,,,https://test.koniwi.com/wp-content/uploads/2019/11/DAIS-BOLS-004.png,,,,,,,,,0,,,,
3847,simple,DAIS-BOLS-005,"Bolso De Mano 23X10X18 Cm, Rosa",1,0,visible,"Bolso De Mano 23X10X18 Cm, Rosa",,,,taxable,,1,,,0,0,,,,,1,,,399,Moda > Bolsos,,,https://test.koniwi.com/wp-content/uploads/2019/11/DAIS-BOLS-005.png,,,,,,,,,0,,,,
3849,simple,DAIS-BOLS-006,"Bolso De Mano 20X8X15 Cm, Khaki",1,0,visible,"Bolso De Mano 20X8X15 Cm, Khaki",,,,taxable,,1,,,0,0,,,,,1,,,399,Moda > Bolsos,,,https://test.koniwi.com/wp-content/uploads/2019/11/DAIS-BOLS-006.png,,,,,,,,,0,,,,
3851,simple,DAIS-BOLS-007,"Bolso De Mano 25X13X16 Cm, Negro",1,0,visible,"Bolso De Mano 25X13X16 Cm, Negro",,,,taxable,,1,,,0,0,,,,,1,,,399,Moda > Bolsos,,,https://test.koniwi.com/wp-content/uploads/2019/11/DAIS-BOLS-007.png,,,,,,,,,0,,,,
3853,simple,DAIS-BOLS-008,"Bolso De Mano 22X13X17 Cm, Gris",1,0,visible,"Bolso De Mano 22X13X17 Cm, Gris",,,,taxable,,1,,,0,0,,,,,1,,,399,Moda > Bolsos,,,https://test.koniwi.com/wp-content/uploads/2019/11/DAIS-BOLS-008.png,,,,,,,,,0,,,,
3855,simple,DAIS-BOLS-009,"Bolso De Mano 26X9X16 Cm, Verde",1,0,visible,"Bolso De Mano 26X9X16 Cm, Verde",,,,taxable,,1,,,0,0,,,,,1,,,399,Moda > Bolsos,,,https://test.koniwi.com/wp-content/uploads/2019/11/DAIS-BOLS-009.png,,,,,,,,,0,,,,
3857,simple,DAIS-BOLS-010,"Bolso De Mano 26X13X20 Cm, Cafe",1,0,visible,"Bolso De Mano 26X13X20 Cm, Cafe",,,,taxable,,1,,,0,0,,,,,1,,,449,Moda > Bolsos,,,https://test.koniwi.com/wp-content/uploads/2019/11/DAIS-BOLS-010.png,,,,,,,,,0,,,,
3859,simple,DAIS-BOLS-011,"Bolso De Mano 13X8X18 Cm, Negro",1,0,visible,"Bolso De Mano 13X8X18 Cm, Negro",,,,taxable,,1,,,0,0,,,,,1,,,299,Moda > Bolsos,,,https://test.koniwi.com/wp-content/uploads/2019/11/DAIS-BOLS-011.png,,,,,,,,,0,,,,
3861,simple,DAIS-BOLS-012,"Bolso De Mano 27X14X23 Cm, Cafe",1,0,visible,"Bolso De Mano 27X14X23 Cm, Cafe",,,,taxable,,1,,,0,0,,,,,1,,,449,Moda > Bolsos,,,https://test.koniwi.com/wp-content/uploads/2019/11/DAIS-BOLS-012.png,,,,,,,,,0,,,,
3863,simple,DAIS-BOLS-013,"Bolso De Mano 27X14X20 Cm, Negro",1,0,visible,"Bolso De Mano 27X14X20 Cm, Negro",,,,taxable,,1,,,0,0,,,,,1,,,449,Moda > Bolsos,,,https://test.koniwi.com/wp-content/uploads/2019/11/DAIS-BOLS-013.png,,,,,,,,,0,,,,
3865,simple,DAIS-BOLS-014,"Bolso De Mano 28X13X17 Cm, Beige",1,0,visible,"Bolso De Mano 28X13X17 Cm, Beige",,,,taxable,,1,,,0,0,,,,,1,,,449,Moda > Bolsos,,,https://test.koniwi.com/wp-content/uploads/2019/11/DAIS-BOLS-014.png,,,,,,,,,0,,,,
3867,simple,DAIS-BOLS-015,"Bolso De Mano 31X13X21 Cm, Gris",1,0,visible,"Bolso De Mano 31X13X21 Cm, Gris",,,,taxable,,1,,,0,0,,,,,1,,,449,Moda > Bolsos,,,https://test.koniwi.com/wp-content/uploads/2019/11/DAIS-BOLS-015.png,,,,,,,,,0,,,,
3869,simple,DAIS-BOLS-016,"Bolso De Mano 31X14X24 Cm, Gris",1,0,visible,"Bolso De Mano 31X14X24 Cm, Gris",,,,taxable,,1,,,0,0,,,,,1,,,399,Moda > Bolsos,,,https://test.koniwi.com/wp-content/uploads/2019/11/DAIS-BOLS-016.png,,,,,,,,,0,,,,
3871,simple,DAIS-BOLS-017,"Bolso De Mano 32X13X22 Cm, Negra Con Flor Roja",1,0,visible,"Bolso De Mano 32X13X22 Cm, Negra Con Flor Roja",,,,taxable,,1,,,0,0,,,,,1,,,449,Moda > Bolsos,,,https://test.koniwi.com/wp-content/uploads/2019/11/DAIS-BOLS-017.png,,,,,,,,,0,,,,
3873,simple,DAIS-BOLS-018,"Bolso De Mano 28X13X20 Cm, Gris",1,0,visible,"Bolso De Mano 28X13X20 Cm, Gris",,,,taxable,,1,,,0,0,,,,,1,,,449,Moda > Bolsos,,,https://test.koniwi.com/wp-content/uploads/2019/11/DAIS-BOLS-018.png,,,,,,,,,0,,,,
3875,simple,DAIS-BOLS-019,"Bolso De Mano 30X13X22 Cm, Cafe",1,0,visible,"Bolso De Mano 30X13X22 Cm, Cafe",,,,taxable,,1,,,0,0,,,,,1,,,399,Moda > Bolsos,,,https://test.koniwi.com/wp-content/uploads/2019/11/DAIS-BOLS-019.png,,,,,,,,,0,,,,
3877,simple,DAIS-CART-001,"Cartera 20X13X3 Cm, Rosa",1,0,visible,"Cartera 20X13X3 Cm, Rosa",,,,taxable,,1,,,0,0,,,,,1,,,149,Moda > Carteras,,,https://test.koniwi.com/wp-content/uploads/2019/11/DAIS-CART-001.png,,,,,,,,,0,,,,
3879,simple,DAIS-CART-002,"Cartera 20X10X3 Cm, Multi Color",1,0,visible,"Cartera 20X10X3 Cm, Multi Color",,,,taxable,,1,,,0,0,,,,,1,,,149,Moda > Carteras,,,https://test.koniwi.com/wp-content/uploads/2019/11/DAIS-CART-002.png,,,,,,,,,0,,,,
3881,simple,DAIS-CART-003,"Cartera 13X9X2 Cm, Rosa",1,0,visible,"Cartera 13X9X2 Cm, Rosa",,,,taxable,,1,,,0,0,,,,,1,,,119,Moda > Carteras,,,https://test.koniwi.com/wp-content/uploads/2019/11/DAIS-CART-003.png,,,,,,,,,0,,,,
3883,simple,DAIS-CART-004,"Cartera 13X9X2 Cm, Cafe",1,0,visible,"Cartera 13X9X2 Cm, Cafe",,,,taxable,,1,,,0,0,,,,,1,,,149,Moda > Carteras,,,https://test.koniwi.com/wp-content/uploads/2019/11/DAIS-CART-004.png,,,,,,,,,0,,,,
3885,simple,DAIS-CART-005,"Cartera 20X10X3 Cm, Negro",1,0,visible,"Cartera 20X10X3 Cm, Negro",,,,taxable,,1,,,0,0,,,,,1,,,149,Moda > Carteras,,,https://test.koniwi.com/wp-content/uploads/2019/11/DAIS-CART-005.png,,,,,,,,,0,,,,
3887,simple,DAIS-CART-006,"Cartera 20X10X3 Cm, Verde",1,0,visible,"Cartera 20X10X3 Cm, Verde",,,,taxable,,1,,,0,0,,,,,1,,,119,Moda > Carteras,,,https://test.koniwi.com/wp-content/uploads/2019/11/DAIS-CART-006.png,,,,,,,,,0,,,,
3889,simple,DAIS-MOCH-001,"Mochila 26X12X28 Cm,  Blanco Y Negro",1,0,visible,"Mochila 26X12X28 Cm,  Blanco Y Negro",,,,taxable,,1,,,0,0,,,,,1,,,399,Moda > Mochilas,,,https://test.koniwi.com/wp-content/uploads/2019/11/DAIS-MOCH-001.png,,,,,,,,,0,,,,
3891,simple,DAIS-MOCH-002,"Mochila 30X15X30 Cm, Negro",1,0,visible,"Mochila 30X15X30 Cm, Negro",,,,taxable,,1,,,0,0,,,,,1,,,399,Moda > Mochilas,,,https://test.koniwi.com/wp-content/uploads/2019/11/DAIS-MOCH-002.png,,,,,,,,,0,,,,
3893,simple,DAIS-MOCH-003,"Mochila 27X13X31 Cm, Rojo",1,0,visible,"Mochila 27X13X31 Cm, Rojo",,,,taxable,,1,,,0,0,,,,,1,,,349,Moda > Mochilas,,,https://test.koniwi.com/wp-content/uploads/2019/11/DAIS-MOCH-003.png,,,,,,,,,0,,,,
3895,simple,ERIC-LONC-001,"Lonchera De Poliester 28X15X26 Cm, Verde",1,0,visible,"Lonchera De Poliester 28X15X26 Cm, Verde",,,,taxable,,1,,,0,0,,,,,1,,,299,Moda > Loncheras,,,https://test.koniwi.com/wp-content/uploads/2019/11/ERIC-LONC-001.png,,,,,,,,,0,,,,
3897,simple,ERIC-LONC-002,"Lonchera De Poliester 27X15X25 Cm, Gris Con Blanco",1,0,visible,"Lonchera De Poliester 27X15X25 Cm, Gris Con Blanco",,,,taxable,,1,,,0,0,,,,,1,,,199,Moda > Loncheras,,,https://test.koniwi.com/wp-content/uploads/2019/11/ERIC-LONC-002.png,,,,,,,,,0,,,,
3899,simple,ERIC-LONC-003,"Lonchera De Poliester 26X14X24 Cm, Beige Con Corazones",1,0,visible,"Lonchera De Poliester 26X14X24 Cm, Beige Con Corazones",,,,taxable,,1,,,0,0,,,,,1,,,199,Moda > Loncheras,,,https://test.koniwi.com/wp-content/uploads/2019/11/ERIC-LONC-003.png,,,,,,,,,0,,,,
3901,simple,LANG-BOLS-001,"Bolsa De Tela 33.5X28X14 Cm, Gato Feliz",1,0,visible,"Bolsa De Tela 33.5X28X14 Cm, Gato Feliz",,,,taxable,,1,,,0,0,,,,,1,,,179,Moda > Bolsas de tela,,,https://test.koniwi.com/wp-content/uploads/2019/11/LANG-BOLS-001.png,,,,,,,,,0,,,,
3903,simple,LANG-BOLS-002,"Bolsa De Tela 33.5X28X14 Cm, Perro Astronauta Con Lengua De Fuera",1,0,visible,"Bolsa De Tela 33.5X28X14 Cm, Perro Astronauta Con Lengua De Fuera",,,,taxable,,1,,,0,0,,,,,1,,,179,Moda > Bolsas de tela,,,https://test.koniwi.com/wp-content/uploads/2019/11/LANG-BOLS-002.png,,,,,,,,,0,,,,
